,raised_amount_usd,participants,is_first_round,round_companies,round_funds,round_angels,total_companies,total_funds,total_angels,total_raised,unique_investor,mapped_code,years_since,target
8931,,0,1,0,0,0,0,0,0,,,2,4306.0,0
8932,3500000.0,4,0,0,2,2,0,4,3,5000000.0,4.0,5,639.0,0
8933,3905420.0,0,0,0,0,0,0,0,0,25202330.0,,2,2067.0,0
8934,7000000.0,3,0,0,3,0,0,3,0,7000000.0,3.0,4,640.0,1
8935,15909100.0,6,0,0,6,0,0,11,0,32869150.0,6.0,5,1737.0,0
8936,2648331.0,1,0,0,1,0,0,2,0,6604459.0,1.0,5,1006.0,0
8937,5020000.0,1,0,0,1,0,0,1,0,5020000.0,1.0,5,3563.0,0
8938,4000000.0,2,0,0,2,0,0,2,0,4000000.0,2.0,4,276.0,1
8939,5000000.0,3,1,0,3,0,0,5,1,6360000.0,3.0,5,1006.0,1
8940,7000000.0,3,0,0,3,0,0,3,0,7000000.0,3.0,4,1737.0,1
8941,4000000.0,1,0,0,1,0,0,1,0,6000000.0,1.0,5,641.0,0
8942,,1,1,0,1,0,0,1,0,,1.0,3,,0
8943,240000.0,0,0,0,0,0,0,0,0,240000.0,,3,-89.0,1
8944,1000000.0,0,1,0,0,0,0,0,0,1000000.0,,4,95.0,0
8945,10000000.0,2,1,0,2,0,0,3,0,11470000.0,2.0,5,,0
8946,1936760.0,3,1,0,2,1,0,2,1,1936760.0,3.0,2,2469.0,0
8947,60000000.0,11,0,0,11,0,0,27,0,134000000.0,11.0,7,4296.0,0
8948,350000.0,1,1,0,1,0,0,1,0,350000.0,1.0,3,,0
8949,4500000.0,2,0,0,2,0,0,4,4,5825000.0,2.0,6,828.0,0
8950,5000000.0,1,0,0,1,0,0,2,0,7000000.0,1.0,4,524.0,0
8951,20000000.0,1,0,0,1,0,0,1,0,20000000.0,1.0,5,2105.0,1
8952,886210.0,1,1,0,1,0,0,1,0,886210.0,1.0,3,-6.0,0
8953,12000000.0,4,0,0,4,0,0,8,0,,4.0,6,1862.0,0
8954,38000000.0,3,0,0,3,0,1,12,0,177000000.0,3.0,9,5392.0,0
8955,1000000.0,1,1,0,1,0,0,1,0,1000000.0,1.0,13,1010.0,0
8956,15500000.0,4,0,1,3,0,1,3,0,,4.0,7,2836.0,0
8957,124691.0,0,1,0,0,0,0,0,0,124691.0,,3,2471.0,0
8958,3000000.0,3,1,0,3,0,0,5,0,5000000.0,3.0,5,737.0,0
8959,,1,0,0,1,0,0,1,0,,1.0,4,3202.0,0
8960,3100000.0,3,0,1,1,1,1,1,1,3100000.0,3.0,4,280.0,0
8961,7000000.0,3,0,0,3,0,0,3,0,7000000.0,3.0,5,,0
8962,100000.0,2,1,2,0,0,2,0,0,100000.0,2.0,3,6.0,0
8963,5440000.0,3,0,0,3,0,0,3,0,11440000.0,3.0,5,1010.0,0
8964,700000.0,1,0,0,1,0,0,1,0,700000.0,1.0,2,615.0,0
8965,2000000.0,4,1,0,4,0,0,4,0,2000000.0,4.0,3,,0
8966,500000.0,1,1,0,0,1,0,0,1,500000.0,1.0,3,3705.0,0
8967,270000.0,0,0,0,0,0,0,0,0,270000.0,,3,5.0,0
8968,1000000.0,1,0,0,1,0,0,2,0,5000000.0,1.0,6,404.0,0
8969,3000000.0,1,1,0,1,0,0,3,0,5000000.0,1.0,5,717.0,0
8970,300000.0,0,0,0,0,0,7,0,1,675000.0,,3,317.0,0
8971,1000000.0,1,0,1,0,0,1,0,0,1000000.0,1.0,2,596.0,0
8972,2500000.0,2,0,0,2,0,0,2,0,2500000.0,2.0,4,100.0,0
8973,4500000.0,3,1,0,3,0,0,5,0,9500000.0,3.0,5,1013.0,1
8974,2750000.0,7,0,0,1,6,0,1,6,2750000.0,7.0,4,63.0,0
8975,2000000.0,2,0,0,2,0,0,2,0,2000000.0,2.0,4,375.0,0
8976,5000000.0,2,0,0,2,0,0,6,0,19050000.0,2.0,6,1378.0,0
8977,4520000.0,2,0,0,2,0,0,3,0,6020000.0,2.0,5,648.0,0
8978,225000.0,1,1,0,1,0,1,1,0,,1.0,3,,0
8979,10000000.0,2,0,0,2,0,0,4,0,58000000.0,2.0,9,3205.0,0
8980,9000000.0,1,0,0,1,0,0,2,0,12500000.0,1.0,5,3935.0,0
8981,65000000.0,2,1,1,1,0,1,1,0,65000000.0,2.0,3,4302.0,0
8982,35000000.0,3,1,0,3,0,0,3,0,35000000.0,3.0,5,1016.0,0
8983,1500000.0,1,1,0,1,0,0,1,0,1500000.0,1.0,4,,0
8984,12000000.0,4,1,0,4,0,0,6,0,22300000.0,4.0,5,2477.0,1
8985,68195.0,0,0,0,0,0,0,0,0,68195.0,,3,-1.0,0
8986,4300000.0,1,0,0,1,0,0,1,0,4300000.0,1.0,4,286.0,0
8987,,0,0,0,0,0,0,0,0,,,4,,1
8988,3500000.0,2,0,0,2,0,0,4,0,8500000.0,2.0,5,1016.0,1
8989,2500000.0,1,1,0,1,0,0,7,0,21550000.0,1.0,13,1381.0,0
8990,8500000.0,3,0,1,2,0,1,2,0,8500000.0,3.0,4,317.0,1
8991,3600000.0,2,1,0,2,0,0,3,0,4800000.0,2.0,5,652.0,0
8992,8000000.0,2,1,0,2,0,0,3,0,9000000.0,2.0,5,287.0,0
8993,8000000.0,2,0,0,2,0,0,4,0,16000000.0,2.0,5,1382.0,0
8994,11000000.0,2,0,0,2,0,0,5,0,21000000.0,2.0,6,1596.0,0
8995,15000000.0,3,1,0,3,0,0,3,0,15000000.0,3.0,5,,0
8996,13300000.0,1,0,0,1,0,0,1,0,13300000.0,1.0,4,2113.0,0
8997,8000000.0,1,0,0,1,0,2,19,0,81500000.0,1.0,13,3209.0,0
8998,350000.0,0,0,0,0,0,0,0,0,350000.0,,3,1.0,0
8999,2000000.0,0,1,0,0,0,0,7,0,31000000.0,,13,1994.0,0
9000,750000.0,1,1,0,1,0,0,4,0,2700000.0,1.0,5,613.0,0
9001,25000.0,1,1,0,1,0,0,1,0,25000.0,1.0,0,288.0,0
9002,1535452.0,0,0,0,0,0,0,0,0,11072902.0,,5,,0
9003,408750.0,0,1,0,0,0,0,0,0,408750.0,,3,653.0,0
9004,500000.0,0,0,0,0,0,0,0,0,500000.0,,2,533.0,0
9005,52000000.0,5,0,0,5,0,0,9,0,77400000.0,5.0,5,1749.0,0
9006,3500000.0,2,1,0,1,1,0,1,1,3500000.0,2.0,4,2844.0,0
9007,10000000.0,3,1,0,3,0,0,8,0,19600000.0,3.0,6,1749.0,0
9008,10000000.0,4,0,0,4,0,1,9,0,38000000.0,4.0,6,1597.0,0
9009,25000.0,0,1,0,0,0,0,0,0,25000.0,,3,3271.0,0
9010,,1,0,0,1,0,0,2,0,,1.0,0,288.0,0
9011,25000.0,0,1,0,0,0,0,0,0,25000.0,,3,14.0,0
9012,21750000.0,2,0,0,2,0,0,2,0,31750000.0,2.0,5,1019.0,0
9013,,1,1,0,1,0,0,1,0,,1.0,5,1019.0,0
9014,1530000.0,1,1,0,1,0,0,2,0,1934000.0,1.0,4,972.0,0
9015,2600000.0,2,0,0,2,0,0,3,0,3950000.0,2.0,6,1750.0,0
9016,5000000.0,2,0,0,2,0,0,2,0,5000000.0,2.0,4,289.0,1
9017,1600000.0,1,1,0,1,0,0,1,0,1600000.0,1.0,4,4033.0,0
9018,16100000.0,2,0,0,2,0,0,2,0,16100000.0,2.0,5,,0
9019,14000000.0,7,0,0,7,0,0,7,0,14000000.0,7.0,4,1385.0,0
9020,21000000.0,6,1,0,6,0,0,6,0,21000000.0,6.0,5,,0
9021,500000.0,1,0,0,1,0,0,1,0,500000.0,1.0,4,149.0,0
9022,25000000.0,6,0,0,6,0,0,6,0,25000000.0,6.0,6,1388.0,0
9023,16500000.0,4,1,0,4,0,0,4,0,16500000.0,4.0,5,3580.0,0
9024,10000000.0,4,1,0,4,0,3,8,3,34500000.0,4.0,7,3386.0,0
9025,103000000.0,3,1,0,3,0,2,8,0,167000000.0,3.0,7,3216.0,0
9026,3000000.0,1,1,0,1,0,0,1,0,3000000.0,1.0,4,659.0,0
9027,5200000.0,1,0,0,1,0,0,4,2,,1.0,5,1269.0,1
9028,6100000.0,1,1,0,1,0,0,1,2,10100000.0,1.0,5,690.0,1
9029,1000000.0,1,0,0,1,0,0,1,0,1000000.0,1.0,4,294.0,0
9030,,1,1,0,1,0,0,1,0,,1.0,3,,0
9031,6000000.0,1,1,0,1,0,0,1,0,6000000.0,1.0,4,203.0,0
9032,15700000.0,2,0,0,2,0,0,6,1,34300000.0,2.0,6,690.0,1
9033,35000000.0,3,1,0,3,0,0,3,0,35000000.0,3.0,7,1755.0,0
9034,48190000.0,4,0,0,4,0,0,9,0,88190000.0,4.0,6,1390.0,0
9035,6700000.0,4,0,0,2,2,0,2,2,7900000.0,4.0,5,844.0,1
9036,5000000.0,1,0,0,1,0,0,4,0,10850000.0,1.0,13,1939.0,1
9037,45000.0,1,1,0,1,0,0,1,0,45000.0,1.0,3,143.0,0
9038,22700000.0,4,0,1,3,0,1,11,1,103200000.0,4.0,8,2001.0,1
9039,1400000.0,0,0,0,0,0,0,0,0,1400000.0,,2,295.0,0
9040,24000000.0,3,0,0,3,0,0,3,0,24000000.0,3.0,5,,1
9041,58000000.0,5,1,0,5,0,0,9,0,93000000.0,5.0,6,1756.0,0
9042,2300000.0,4,0,1,3,0,1,3,0,2300000.0,4.0,2,,0
9043,7500000.0,4,0,1,3,0,1,6,0,14000000.0,4.0,5,1026.0,0
9044,3200000.0,2,0,0,2,0,0,2,0,3200000.0,2.0,4,661.0,0
9045,2300000.0,4,0,1,3,0,1,3,0,2300000.0,4.0,2,661.0,0
9046,18000000.0,3,0,0,3,0,0,6,0,30000000.0,3.0,6,1758.0,0
9047,31490.0,2,1,0,2,0,0,2,0,31490.0,2.0,3,,1
9048,30000.0,1,1,0,0,1,0,0,1,30000.0,1.0,3,318.0,0
9049,,2,0,0,2,0,0,2,0,,2.0,4,662.0,0
9050,629800.0,0,1,0,0,0,0,0,0,1096589.0,,5,606.0,0
9051,7000000.0,1,1,0,1,0,0,1,0,7000000.0,1.0,4,1090.0,0
9052,3200000.0,3,0,0,3,0,0,4,0,3700000.0,3.0,4,2491.0,0
9053,3240000.0,2,1,0,2,0,0,2,0,3240000.0,2.0,5,3952.0,0
9054,17000000.0,2,0,0,2,0,0,2,0,17000000.0,2.0,4,,1
9055,100000.0,1,1,0,0,1,0,0,1,100000.0,1.0,2,665.0,0
9056,8250000.0,1,1,0,1,0,0,1,0,8250000.0,1.0,4,300.0,0
9057,9600000.0,0,0,0,0,0,0,0,0,9600000.0,,5,,0
9058,12000000.0,0,1,0,0,0,0,0,0,12000000.0,,4,1396.0,0
9059,2500000.0,0,1,0,0,0,0,0,0,2500000.0,,4,1976.0,1
9060,5500000.0,1,0,0,1,0,0,1,0,5500000.0,1.0,5,1031.0,0
9061,15000000.0,4,0,0,3,1,0,4,2,21500000.0,4.0,5,666.0,0
9062,6500000.0,2,0,0,2,0,0,3,0,9500000.0,2.0,5,515.0,0
9063,5850000.0,1,1,0,1,0,0,3,0,10970000.0,1.0,5,3223.0,0
9064,2300000.0,1,1,0,1,0,0,1,0,2300000.0,1.0,4,,1
9065,33000000.0,2,0,0,2,0,0,5,0,68000000.0,2.0,5,2127.0,0
9066,5000000.0,1,1,0,1,0,0,2,0,6250000.0,1.0,5,1031.0,0
9067,17000000.0,2,1,0,2,0,0,3,0,21000000.0,2.0,5,393.0,1
9068,,1,0,0,1,0,1,1,0,,1.0,6,2219.0,0
9069,40000.0,0,0,0,0,0,0,0,0,280000.0,,3,-65.0,1
9070,20000000.0,1,1,0,1,0,0,1,0,20000000.0,1.0,4,5779.0,1
9071,8000000.0,2,0,0,2,0,0,2,0,8000000.0,2.0,5,2128.0,0
9072,7000000.0,8,0,0,6,2,0,10,7,,8.0,5,912.0,1
9073,18170000.0,4,0,0,4,0,0,8,0,22470000.0,4.0,5,1032.0,0
9074,8000000.0,1,0,0,1,0,0,1,0,8000000.0,1.0,6,3224.0,0
9075,5000000.0,1,0,0,1,0,0,1,0,5000000.0,1.0,4,58.0,0
9076,3200000.0,4,0,0,4,0,0,6,0,,4.0,4,363.0,0
9077,7000000.0,1,0,0,1,0,0,1,0,7000000.0,1.0,4,,0
9078,20000000.0,3,0,0,3,0,0,3,0,20000000.0,3.0,4,303.0,1
9079,,4,1,0,4,0,0,4,0,,4.0,4,821.0,1
9080,3860000.0,1,1,0,1,0,0,1,0,3860000.0,1.0,4,668.0,0
9081,30000000.0,3,0,1,2,0,1,3,3,40000000.0,3.0,7,1033.0,1
9082,40000000.0,7,0,0,7,0,0,14,0,56000000.0,7.0,7,5417.0,0
9083,120000.0,0,1,0,0,0,0,0,0,120000.0,,2,95.0,0
9084,2350000.0,2,1,0,1,1,0,1,1,2350000.0,2.0,4,-3.0,1
9085,3000000.0,1,1,0,1,0,0,1,0,3000000.0,1.0,5,1034.0,0
9086,10000.0,0,1,0,0,0,0,0,0,10000.0,,3,0.0,0
9087,150000.0,0,0,0,0,0,0,0,0,150000.0,,3,120.0,0
9088,3000000.0,1,0,0,1,0,0,2,0,3300000.0,1.0,4,180.0,0
9089,75000.0,0,1,0,0,0,0,0,0,135000.0,,2,553.0,0
9090,,0,0,0,0,0,0,0,0,,,3,305.0,0
9091,400000.0,0,0,0,0,0,0,0,0,1000000.0,,2,61.0,0
9092,350000.0,1,0,0,1,0,0,1,0,500000.0,1.0,3,214.0,0
9093,700000.0,1,0,0,1,0,0,1,0,700000.0,1.0,3,305.0,0
9094,,3,1,0,3,0,0,5,0,,3.0,5,1249.0,0
9095,530000.0,3,0,0,0,3,0,0,3,530000.0,3.0,2,670.0,0
9096,637850.0,1,1,0,1,0,0,1,0,637850.0,1.0,3,0.0,0
9097,5000000.0,1,0,0,1,0,0,1,0,5000000.0,1.0,4,458.0,0
9098,3000000.0,2,1,0,2,0,0,2,0,3000000.0,2.0,4,214.0,0
9099,45000.0,1,0,1,0,0,1,0,0,45000.0,1.0,0,359.0,0
9100,180000.0,1,0,1,0,0,8,0,1,855000.0,1.0,2,339.0,0
9101,7500.0,0,1,0,0,0,0,0,0,7500.0,,3,-4.0,0
9102,1020560.0,2,1,0,2,0,0,2,0,1020560.0,2.0,4,,0
9103,700000.0,0,0,0,0,0,0,0,0,700000.0,,2,31.0,0
9104,8106.0,0,1,0,0,0,0,0,0,15606.0,,3,-4.0,0
9105,30000000.0,0,1,0,0,0,0,0,0,40000000.0,,5,945.0,0
9106,400000.0,0,1,0,0,0,0,0,0,400000.0,,3,245.0,0
9107,2000000.0,3,0,0,3,0,0,3,0,2000000.0,3.0,3,153.0,1
9108,3000000.0,0,0,0,0,0,0,5,3,21000000.0,,13,,1
9109,,1,0,0,1,0,0,1,0,,1.0,4,31.0,0
9110,950000.0,8,0,0,3,5,0,3,5,950000.0,8.0,3,305.0,1
9111,22458100.0,0,0,0,0,0,0,3,0,142989320.0,,9,2496.0,0
9112,100000000.0,3,0,0,2,1,0,2,1,100000000.0,3.0,4,1035.0,0
9113,,2,0,0,2,0,0,2,0,,2.0,4,-61.0,0
9114,,0,0,0,0,0,0,0,0,,,3,184.0,0
9115,2500000.0,0,1,0,0,0,0,2,0,50688090.0,,8,3227.0,1
9116,1627065.0,0,1,0,0,0,0,0,0,4640539.0,,5,336.0,1
9117,5000000.0,3,0,0,3,0,0,3,0,5000000.0,3.0,4,670.0,1
9118,2500000.0,0,0,0,0,0,0,1,0,8000000.0,,4,1035.0,0
9119,1700000.0,3,1,0,0,3,0,0,3,1700000.0,3.0,2,1005.0,0
9120,10000000.0,1,0,0,1,0,0,1,0,10000000.0,1.0,8,3594.0,0
9121,10000000.0,3,0,0,3,0,0,12,0,64600000.0,3.0,6,1402.0,1
9122,40000000.0,0,0,0,0,0,1,16,9,185500000.0,,13,2133.0,1
9123,2750000.0,1,1,1,0,0,1,0,5,4050000.0,1.0,4,672.0,0
9124,3500000.0,3,0,0,3,0,0,6,0,4600000.0,3.0,5,247.0,0
9125,10000000.0,2,1,0,2,0,0,2,0,10000000.0,2.0,5,1768.0,0
9126,101800000.0,3,0,0,3,0,0,5,0,110800000.0,3.0,5,978.0,0
9127,22000000.0,1,1,1,0,0,2,0,0,22500000.0,1.0,4,4265.0,0
9128,8040000.0,2,0,0,2,0,0,2,0,8040000.0,2.0,4,1037.0,0
9129,17000000.0,2,0,0,2,0,0,10,0,,2.0,6,1098.0,0
9130,6030000.0,5,0,0,3,2,0,3,2,6030000.0,5.0,4,308.0,1
9131,2000000.0,1,1,0,1,0,0,1,0,2000000.0,1.0,4,,0
9132,2000000.0,1,0,0,1,0,0,1,0,2000000.0,1.0,4,673.0,0
9133,154000000.0,8,0,0,8,0,0,8,0,154000000.0,8.0,5,1556.0,1
9134,9000000.0,3,0,0,3,0,0,4,0,17800000.0,3.0,5,1403.0,0
9135,18000000.0,4,1,0,4,0,0,10,0,42500000.0,4.0,6,1403.0,1
9136,1000000.0,0,0,0,0,0,0,0,0,1000000.0,,3,0.0,0
9137,,3,0,1,2,0,1,2,0,,3.0,3,277.0,0
9138,8500000.0,2,0,0,2,0,0,2,0,8500000.0,2.0,4,2134.0,0
9139,10000000.0,3,0,0,3,0,0,8,0,20500000.0,3.0,7,2500.0,0
9140,7000000.0,0,1,0,0,0,0,0,0,,,4,1404.0,0
9141,40000000.0,0,0,0,0,0,0,1,0,55000000.0,,5,1771.0,0
9142,3850000.0,1,0,0,1,0,0,1,0,3850000.0,1.0,4,3232.0,0
9143,1700000.0,1,1,0,1,0,0,1,0,1700000.0,1.0,4,432.0,0
9144,3250000.0,2,0,0,2,0,0,2,0,3250000.0,2.0,4,2137.0,0
9145,19000000.0,5,1,0,5,0,0,12,0,32200000.0,5.0,6,1295.0,1
9146,5000000.0,0,1,0,0,0,0,2,0,6000000.0,,5,952.0,1
9147,80000.0,1,1,1,0,0,1,0,0,80000.0,1.0,2,-2.0,0
9148,10000000.0,1,0,0,1,0,0,2,0,12000000.0,1.0,5,679.0,0
9149,257000000.0,1,1,0,1,0,0,1,0,257000000.0,1.0,4,,0
9150,250000000.0,3,0,0,3,0,0,8,0,470500000.0,3.0,8,1378.0,1
9151,6000000.0,6,0,1,5,0,1,5,0,6000000.0,6.0,4,679.0,0
9152,,1,1,0,1,0,0,1,3,,1.0,5,1013.0,0
9153,13880000.0,3,1,0,3,0,0,3,0,13880000.0,3.0,5,2870.0,1
9154,6000000.0,4,0,0,2,2,0,3,4,12400000.0,4.0,5,1044.0,0
9155,425000.0,0,1,0,0,0,0,0,0,425000.0,,2,771.0,0
9156,250000.0,1,1,0,1,0,0,1,0,250000.0,1.0,3,574.0,0
9157,7000000.0,2,0,0,2,0,0,2,0,7000000.0,2.0,4,406.0,1
9158,5000000.0,4,0,0,4,0,0,6,0,7100000.0,4.0,5,1045.0,1
9159,8000000.0,3,0,0,3,0,0,5,0,14500000.0,3.0,5,1776.0,0
9160,10000000.0,1,1,0,1,0,0,1,0,10000000.0,1.0,5,3237.0,1
9161,18000000.0,1,0,0,1,0,0,1,0,18000000.0,1.0,6,2141.0,0
9162,660000.0,1,0,0,1,0,0,1,0,660000.0,1.0,4,,0
9163,1531320.0,0,0,0,0,0,0,0,0,,,4,925.0,0
9164,2600000.0,1,0,0,1,0,0,1,0,2600000.0,1.0,4,1410.0,0
9165,,2,0,0,2,0,0,2,0,,2.0,3,126.0,0
9166,8250000.0,4,0,0,4,0,0,7,0,,4.0,5,681.0,1
9167,10000000.0,1,1,0,1,0,0,1,0,10000000.0,1.0,4,,0
9168,14000000.0,2,1,0,2,0,0,2,0,14000000.0,2.0,5,1411.0,0
9169,6000000.0,2,0,0,2,0,0,3,0,9500000.0,2.0,5,285.0,0
9170,4000000.0,1,1,0,1,0,0,2,0,10000000.0,1.0,5,681.0,0
9171,2300000.0,2,1,0,2,0,0,2,0,2300000.0,2.0,4,681.0,0
9172,5000000.0,1,0,0,1,0,0,1,0,5000000.0,1.0,4,316.0,0
9173,10500000.0,5,0,1,4,0,1,4,0,10500000.0,5.0,4,-50.0,0
9174,40000000.0,5,0,0,5,0,0,10,0,59500000.0,5.0,6,865.0,0
9175,35000000.0,2,0,0,2,0,0,4,0,48500000.0,2.0,6,2872.0,0
9176,3500000.0,6,0,0,2,4,0,2,4,3500000.0,6.0,4,285.0,0
9177,12000000.0,3,0,0,3,0,0,6,0,19000000.0,3.0,5,1047.0,0
9178,6030000.0,3,1,0,3,0,0,7,0,8520000.0,3.0,6,2143.0,0
9179,2600000.0,1,0,0,1,0,0,1,0,2750000.0,1.0,4,2905.0,0
9180,4250000.0,5,1,0,3,2,0,5,4,7350000.0,5.0,5,1317.0,0
9181,14500000.0,6,0,0,6,0,0,10,0,23500000.0,6.0,6,2085.0,1
9182,7600000.0,2,1,0,2,0,0,5,0,13600000.0,2.0,5,1413.0,0
9183,2070000.0,2,1,0,2,0,0,2,0,2070000.0,2.0,4,3605.0,0
9184,600000.0,2,0,0,2,0,0,4,0,3600000.0,2.0,4,579.0,1
9185,1000000.0,0,1,0,0,0,0,0,0,1000000.0,,2,513.0,0
9186,8750000.0,2,1,0,2,0,0,2,0,8750000.0,2.0,5,,0
9187,5000000.0,1,1,0,1,0,0,1,0,5000000.0,1.0,4,,0
9188,7000000.0,3,0,0,3,0,0,11,0,42000000.0,3.0,7,1477.0,0
9189,25280000.0,3,1,0,3,0,0,4,0,26590000.0,3.0,6,778.0,0
9190,5070000.0,4,1,0,4,0,0,4,0,5070000.0,4.0,6,2147.0,0
9191,3500000.0,0,0,0,0,0,0,0,0,3500000.0,,4,900.0,0
9192,3000000.0,2,0,0,2,0,0,2,0,3000000.0,2.0,5,2877.0,0
9193,,2,0,0,2,0,0,2,0,,2.0,4,322.0,0
9194,4000000.0,2,0,0,2,0,0,2,0,4000000.0,2.0,5,1052.0,0
9195,4000000.0,2,0,0,2,0,0,6,0,9000000.0,2.0,5,687.0,0
9196,6000000.0,1,1,0,1,0,0,1,0,6000000.0,1.0,4,,0
9197,6000000.0,2,1,0,2,0,0,3,0,7500000.0,2.0,5,1417.0,1
9198,4500000.0,1,0,0,1,0,0,2,0,6000000.0,1.0,5,687.0,0
9199,50612000.0,0,0,0,0,0,0,3,0,,,6,1052.0,0
9200,4000000.0,2,0,0,2,0,0,2,0,4000000.0,2.0,4,1783.0,1
9201,1000000.0,1,0,0,1,0,0,1,0,1000000.0,1.0,4,687.0,0
9202,18000000.0,1,0,0,1,0,0,4,0,59000000.0,1.0,13,5070.0,1
9203,5300000.0,1,0,0,1,0,0,1,0,5300000.0,1.0,4,1121.0,0
9204,25000000.0,3,0,0,3,0,1,5,0,,3.0,5,4706.0,0
9205,30000.0,1,0,1,0,0,1,0,0,30000.0,1.0,3,537.0,0
9206,12000000.0,2,1,0,2,0,0,2,0,12000000.0,2.0,6,1418.0,0
9207,12000000.0,4,0,0,4,0,0,7,0,19000000.0,4.0,5,1053.0,0
9208,8000000.0,1,0,0,1,0,0,1,0,8000000.0,1.0,5,1053.0,0
9209,150000.0,3,1,0,1,2,0,1,2,150000.0,3.0,3,0.0,0
9210,4000000.0,4,0,0,4,0,0,6,0,13482384.0,4.0,6,569.0,0
9211,15000000.0,6,0,0,6,0,0,13,0,82500000.0,6.0,6,2150.0,0
9212,252040.0,5,1,1,0,4,1,0,4,252040.0,5.0,3,0.0,0
9213,,2,0,0,2,0,0,2,0,,2.0,4,812.0,0
9214,20000000.0,4,0,0,4,0,0,7,0,40000000.0,4.0,6,2151.0,0
9215,1300000.0,1,1,0,1,0,0,1,0,1300000.0,1.0,4,1758.0,0
9216,5000000.0,1,1,0,1,0,0,1,0,5000000.0,1.0,3,3615.0,0
9217,,1,0,0,0,1,0,0,1,,1.0,2,328.0,0
9218,5500000.0,2,0,0,2,0,0,2,0,5500000.0,2.0,4,693.0,0
9219,4000000.0,1,0,0,1,0,0,1,0,4000000.0,1.0,4,662.0,0
9220,2570000.0,2,1,0,2,0,0,2,0,2570000.0,2.0,5,,0
9221,20000000.0,6,1,0,6,0,2,18,0,63000000.0,6.0,8,,0
9222,4000000.0,1,1,0,1,0,0,1,0,4000000.0,1.0,4,,1
9223,2554600.0,2,1,0,2,0,0,2,0,2554600.0,2.0,4,,0
9224,1050000.0,0,0,0,0,0,0,7,0,47850000.0,,5,2154.0,0
9225,2570000.0,2,0,0,2,0,0,2,0,2570000.0,2.0,5,-888.0,0
9226,16800000.0,4,0,0,4,0,0,12,0,28300000.0,4.0,5,939.0,1
9227,,2,1,0,2,0,0,3,1,,2.0,5,694.0,0
9228,33000000.0,5,0,0,5,0,0,8,0,50500000.0,5.0,5,694.0,1
9229,3900000.0,2,1,0,2,0,0,2,0,3900000.0,2.0,5,1059.0,1
9230,1000000.0,1,1,0,1,0,0,1,0,1000000.0,1.0,4,1059.0,0
9231,5000000.0,1,1,0,1,0,0,1,0,5000000.0,1.0,13,3251.0,0
9232,21007789.0,3,1,0,2,1,0,7,2,39007789.0,3.0,6,1730.0,1
9233,55000000.0,2,1,0,2,0,0,2,0,55000000.0,2.0,4,695.0,0
9234,390000.0,1,0,0,1,0,0,4,0,,1.0,0,3982.0,0
9235,5530000.0,3,1,0,3,0,0,3,0,5530000.0,3.0,5,2521.0,0
9236,18705000.0,2,1,0,2,0,0,2,0,18705000.0,2.0,6,5809.0,0
9237,250000.0,0,0,0,0,0,0,0,0,530000.0,,2,-34.0,1
9238,6000000.0,1,1,0,1,0,0,1,0,6000000.0,1.0,4,729.0,1
9239,6300000.0,3,1,0,3,0,0,3,0,6300000.0,3.0,4,,0
9240,5000000.0,4,0,0,4,0,0,6,0,7800000.0,4.0,5,488.0,0
9241,374547.0,0,1,0,0,0,0,0,0,374547.0,,3,0.0,0
9242,1800000.0,1,1,0,1,0,0,2,0,7900000.0,1.0,5,1644.0,1
9243,50000.0,0,0,0,0,0,0,0,0,50000.0,,0,288.0,0
9244,220000000.0,5,0,0,5,0,0,5,0,374200000.0,5.0,8,1430.0,0
9245,150000.0,0,1,0,0,0,0,0,0,150000.0,,3,123.0,0
9246,4100000.0,2,0,0,1,1,0,1,1,4100000.0,2.0,4,822.0,0
9247,10000000.0,3,1,0,3,0,0,8,0,33200000.0,3.0,6,6544.0,1
9248,599275.0,0,0,0,0,0,0,0,0,599275.0,,2,163.0,0
9249,,1,1,1,0,0,1,0,0,,1.0,4,4352.0,0
9250,200000.0,0,0,0,0,0,0,0,0,200000.0,,3,0.0,0
9251,1400000.0,1,1,0,1,0,0,1,0,1400000.0,1.0,3,700.0,0
9252,7000000.0,2,0,0,2,0,0,2,0,7000000.0,2.0,4,335.0,1
9253,31520.0,0,1,0,0,0,0,0,0,31520.0,,3,0.0,0
9254,500000.0,0,0,0,0,0,0,0,0,500000.0,,3,122.0,1
9255,725000.0,11,0,0,2,9,1,3,9,740000.0,11.0,2,214.0,1
9256,1000000.0,4,0,0,0,4,0,0,4,2300000.0,4.0,2,1065.0,0
9257,569311.0,2,1,0,2,0,0,6,0,3999899.0,2.0,3,396.0,0
9258,,0,0,0,0,0,0,0,0,,,3,91.0,0
9259,15000000.0,2,0,0,2,0,0,2,0,15000000.0,2.0,4,700.0,0
9260,,1,0,0,0,1,0,0,1,,1.0,2,91.0,0
9261,11000000.0,4,0,0,3,1,0,3,2,11900000.0,4.0,5,686.0,1
9262,,2,0,1,1,0,1,1,0,,2.0,0,153.0,1
9263,3500000.0,2,0,0,2,0,0,2,0,3500000.0,2.0,4,335.0,0
9264,1500000.0,13,0,0,2,11,0,3,12,3050000.0,13.0,4,1065.0,0
9265,60000.0,2,0,0,2,0,0,2,0,60000.0,2.0,3,-16.0,0
9266,504320.0,2,1,0,0,2,0,0,3,802100.0,2.0,2,519.0,0
9267,,0,0,0,0,0,0,0,0,,,3,153.0,1
